time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_gusts_10m,et0_fao_evapotranspiration,city,latitude,longitude,wildfire_label,flood_label
2025-11-12 13:30:00+00:00,17.978498,75.0,13.481722,18.456676,0.0,0.0,0.0,990.2304,0.0,4.379589,9.36,0.00038321642,Delhi,28.7041,77.1025,0,0
2025-11-12 14:30:00+00:00,16.578499,77.0,12.530075,16.6878,0.0,0.0,0.0,990.6909,0.0,4.6938252,9.72,0.0,Delhi,28.7041,77.1025,0,0
2025-11-12 15:30:00+00:00,15.6785,79.0,12.046806,15.632431,0.0,0.0,0.0,990.9027,0.0,4.68,9.72,0.0,Delhi,28.7041,77.1025,0,0
2025-11-12 16:30:00+00:00,15.0785,80.0,11.653857,14.951416,0.0,0.0,0.0,990.9461,0.0,4.379589,9.72,0.0,Delhi,28.7041,77.1025,0,0
2025-11-12 17:30:00+00:00,14.528501,81.0,11.305812,14.282499,0.0,0.0,0.0,990.8964,0.0,4.452954,9.36,0.0,Delhi,28.7041,77.1025,0,0
2025-11-12 18:30:00+00:00,13.9785,82.0,10.954133,13.625345,0.0,0.0,0.0,990.74945,0.0,4.452954,9.0,0.0,Delhi,28.7041,77.1025,0,0
2025-11-12 19:30:00+00:00,13.528501,84.0,10.876838,13.202932,0.0,0.0,0.0,990.6112,0.0,4.1046314,8.64,0.0,Delhi,28.7041,77.1025,0,0
2025-11-12 20:30:00+00:00,13.0785,85.0,10.613713,12.674528,0.0,0.0,0.0,990.47266,0.0,4.1046314,8.28,0.0,Delhi,28.7041,77.1025,0,0
2025-11-12 21:30:00+00:00,12.5785,86.0,10.298401,12.093761,0.0,0.0,0.0,990.3298,0.0,4.0249224,7.92,0.0,Delhi,28.7041,77.1025,0,0
2025-11-12 22:30:00+00:00,12.1285,88.0,10.200101,11.624797,0.0,0.0,0.0,990.2884,0.0,3.96,7.5599995,0.0,Delhi,28.7041,77.1025,0,0
2025-11-12 23:30:00+00:00,12.028501,88.0,10.101606,11.494059,0.0,0.0,0.0,990.474,0.0,3.9763298,7.92,0.0,Delhi,28.7041,77.1025,0,0
2025-11-13 00:30:00+00:00,12.2285,87.0,10.127477,11.649177,0.0,0.0,0.0,990.9793,0.0,4.3349743,9.0,0.0,Delhi,28.7041,77.1025,0,0
2025-11-13 01:30:00+00:00,12.7285,85.0,10.270413,12.140091,0.0,0.0,0.0,991.8044,0.0,4.68,10.440001,0.0072671557,Delhi,28.7041,77.1025,0,0
2025-11-13 02:30:00+00:00,13.8785,81.0,10.671955,13.3010235,0.0,0.0,0.0,992.3963,0.0,5.4119864,12.24,0.08908453,Delhi,28.7041,77.1025,0,0
2025-11-13 03:30:00+00:00,16.1285,75.0,11.694698,15.75404,0.0,0.0,0.0,992.7938,0.0,6.162207,14.4,0.19103338,Delhi,28.7041,77.1025,0,0
2025-11-13 04:30:00+00:00,19.0285,66.0,12.53158,18.80252,0.0,0.0,0.0,993.14856,0.0,6.9899354,16.919998,0.30889174,Delhi,28.7041,77.1025,0,0
2025-11-13 05:30:00+00:00,21.3785,59.0,13.038057,21.95256,0.0,0.0,0.0,993.06067,0.0,7.5170207,18.72,0.40930566,Delhi,28.7041,77.1025,0,0
2025-11-13 06:30:00+00:00,22.728498,52.0,12.366179,23.299896,0.0,0.0,0.0,992.3971,0.0,8.225035,20.519999,0.46190837,Delhi,28.7041,77.1025,0,0
2025-11-13 07:30:00+00:00,23.578499,46.0,11.286226,23.608982,0.0,0.0,0.0,991.2999,0.0,8.707237,21.96,0.46405077,Delhi,28.7041,77.1025,0,0
2025-11-13 08:30:00+00:00,23.828499,44.0,10.843049,23.23839,0.0,0.0,0.0,990.4437,0.0,8.39657,21.599998,0.41008028,Delhi,28.7041,77.1025,0,0
2025-11-13 09:30:00+00:00,23.478498,49.0,12.152138,23.206272,0.0,0.0,0.0,990.02386,0.0,6.439876,17.64,0.29965025,Delhi,28.7041,77.1025,0,0
2025-11-13 10:30:00+00:00,22.6285,58.0,13.9464445,23.371988,0.0,0.0,0.0,989.9515,0.0,3.671294,11.879999,0.15883385,Delhi,28.7041,77.1025,0,0
2025-11-13 11:30:00+00:00,21.478498,66.0,14.861068,22.742653,0.0,0.0,0.0,989.95056,0.0,2.4149535,7.5599995,0.021531245,Delhi,28.7041,77.1025,0,0
2025-11-13 12:30:00+00:00,19.9285,72.0,14.730094,21.11787,0.0,0.0,0.0,990.206,0.0,2.5959969,6.8399997,0.0,Delhi,28.7041,77.1025,0,0
2025-11-13 13:30:00+00:00,18.1285,77.0,14.031973,18.923536,0.0,0.0,0.0,990.6333,0.0,3.5455887,7.92,0.0,Delhi,28.7041,77.1025,0,0
2025-11-13 14:30:00+00:00,16.6285,81.0,13.353381,17.10261,0.0,0.0,0.0,990.98755,0.0,4.1046314,8.64,0.0,Delhi,28.7041,77.1025,0,0
2025-11-13 15:30:00+00:00,15.7285,82.0,12.663055,15.92804,0.0,0.0,0.0,991.1019,0.0,4.379589,9.0,0.0,Delhi,28.7041,77.1025,0,0
2025-11-13 16:30:00+00:00,15.1285,82.0,12.077168,15.090332,0.0,0.0,0.0,991.04816,0.0,4.6938252,9.36,0.0,Delhi,28.7041,77.1025,0,0
2025-11-13 17:30:00+00:00,14.5785,82.0,11.540079,14.372057,0.0,0.0,0.0,990.9986,0.0,4.68,9.36,0.0,Delhi,28.7041,77.1025,0,0
